"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","arrivalTimeZulu","arrivalTimeLocal","arrivalTimeDayOfWeek","flightNumber"
"2024-09-16T03:03:10.265Z","Bangkok","DMK","Phuket","HKT","2024-09-16T09:55:00.000Z","16/09/2024, 16:55:00",1,"FD3017"
"2024-09-16T03:03:10.267Z","Bangkok","DMK","Phuket","HKT","2024-09-16T10:10:00.000Z","16/09/2024, 17:10:00",1,"SL768"
"2024-09-16T03:03:10.266Z","Beijing","PEK","Phuket","HKT","2024-09-16T10:45:00.000Z","16/09/2024, 17:45:00",1,"CA821"
"2024-09-16T03:03:10.266Z","Singapore","SIN","Phuket","HKT","2024-09-16T10:10:00.000Z","16/09/2024, 17:10:00",1,"SQ736"
"2024-09-16T03:03:10.267Z","New Delhi","DEL","Phuket","HKT","2024-09-16T10:15:00.000Z","16/09/2024, 17:15:00",1,"AI376"
"2024-09-16T03:03:10.269Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-16T09:25:00.000Z","16/09/2024, 16:25:00",1,"PG259"
"2024-09-16T03:03:10.273Z","Bangkok","DMK","Phuket","HKT","2024-09-16T09:10:00.000Z","16/09/2024, 16:10:00",1,"FD3007"
"2024-09-16T03:03:10.269Z","Hong Kong","HKG","Phuket","HKT","2024-09-16T10:30:00.000Z","16/09/2024, 17:30:00",1,"CX773"
"2024-09-16T03:03:10.270Z","Sepang","KUL","Phuket","HKT","2024-09-16T09:35:00.000Z","16/09/2024, 16:35:00",1,"AK826"
"2024-09-16T03:03:10.272Z","Shenzhen","SZX","Phuket","HKT","2024-09-16T09:25:00.000Z","16/09/2024, 16:25:00",1,"ZH315"
"2024-09-16T03:03:10.271Z","Chiang Mai","CNX","Phuket","HKT","2024-09-16T09:40:00.000Z","16/09/2024, 16:40:00",1,"PG248"
"2024-09-16T03:03:10.272Z","Bangkok","BKK","Phuket","HKT","2024-09-16T09:15:00.000Z","16/09/2024, 16:15:00",1,"TG283"
"2024-09-16T03:03:10.270Z","Bangkok","BKK","Phuket","HKT","2024-09-16T09:50:00.000Z","16/09/2024, 16:50:00",1,"VZ306"
"2024-09-16T03:03:25.773Z","Bangkok","DMK","Phuket","HKT","2024-09-16T12:15:00.000Z","16/09/2024, 19:15:00",1,"FD3027"
"2024-09-16T03:03:25.774Z","Doha","DOH","Phuket","HKT","2024-09-16T11:50:00.000Z","16/09/2024, 18:50:00",1,"QR846"
"2024-09-16T03:03:25.775Z","Shanghai","PVG","Phuket","HKT","2024-09-16T10:30:00.000Z","16/09/2024, 17:30:00",1,"FM859"
"2024-09-16T03:03:25.775Z","Bangkok","BKK","Phuket","HKT","2024-09-16T11:30:00.000Z","16/09/2024, 18:30:00",1,"PG277"
"2024-09-16T03:03:25.778Z","Chengdu","TFU","Phuket","HKT","2024-09-16T11:00:00.000Z","16/09/2024, 18:00:00",1,"3U3931"
"2024-09-16T03:03:25.776Z","Sepang","KUL","Phuket","HKT","2024-09-16T11:20:00.000Z","16/09/2024, 18:20:00",1,"OD542"
"2024-09-16T03:03:25.781Z","Chengdu","TFU","Phuket","HKT","2024-09-16T11:25:00.000Z","16/09/2024, 18:25:00",1,"MU573"
"2024-09-16T03:03:25.777Z","Bangkok","BKK","Phuket","HKT","2024-09-16T12:00:00.000Z","16/09/2024, 19:00:00",1,"TG217"
"2024-09-16T03:03:25.777Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-16T11:55:00.000Z","16/09/2024, 18:55:00",1,"PG257"
"2024-09-16T03:03:25.781Z","Abu Dhabi","AUH","Phuket","HKT","2024-09-16T11:30:00.000Z","16/09/2024, 18:30:00",1,"EY432"
"2024-09-16T03:03:25.779Z","Chongqing","CKG","Phuket","HKT","2024-09-16T12:15:00.000Z","16/09/2024, 19:15:00",1,"3U3705"
"2024-09-16T03:03:25.782Z","Singapore","SIN","Phuket","HKT","2024-09-16T12:20:00.000Z","16/09/2024, 19:20:00",1,"SQ740"
"2024-09-16T03:03:25.778Z","Singapore","SIN","Phuket","HKT","2024-09-16T11:00:00.000Z","16/09/2024, 18:00:00",1,"3K535"
"2024-09-16T03:03:25.782Z","Bangkok","DMK","Phuket","HKT","2024-09-16T10:55:00.000Z","16/09/2024, 17:55:00",1,"FD3021"
"2024-09-16T03:03:41.127Z","Bangkok","DMK","Phuket","HKT","2024-09-16T14:25:00.000Z","16/09/2024, 21:25:00",1,"SL762"
"2024-09-16T03:03:41.128Z","Sydney","SYD","Phuket","HKT","2024-09-16T13:40:00.000Z","16/09/2024, 20:40:00",1,"JQ27"
"2024-09-16T03:03:41.129Z","Shanghai","PVG","Phuket","HKT","2024-09-16T15:00:00.000Z","16/09/2024, 22:00:00",1,"FM857"
"2024-09-16T03:03:41.130Z","Bangkok","DMK","Phuket","HKT","2024-09-16T13:25:00.000Z","16/09/2024, 20:25:00",1,"FD3009"
"2024-09-16T03:03:41.131Z","Shanghai","PVG","Phuket","HKT","2024-09-16T15:20:00.000Z","16/09/2024, 22:20:00",1,"FM831"
"2024-09-16T03:03:41.130Z","Bangkok","BKK","Phuket","HKT","2024-09-16T14:10:00.000Z","16/09/2024, 21:10:00",1,"PG279"
"2024-09-16T03:03:41.132Z","Sepang","KUL","Phuket","HKT","2024-09-16T14:05:00.000Z","16/09/2024, 21:05:00",1,"AK822"
"2024-09-16T03:03:41.135Z","Guangzhou","CAN","Phuket","HKT","2024-09-16T13:25:00.000Z","16/09/2024, 20:25:00",1,"CZ6057"
"2024-09-16T03:03:41.137Z","Bangkok","DMK","Phuket","HKT","2024-09-16T14:30:00.000Z","16/09/2024, 21:30:00",1,"DD530"
"2024-09-16T03:03:41.134Z","Bangkok","DMK","Phuket","HKT","2024-09-16T13:15:00.000Z","16/09/2024, 20:15:00",1,"DD5340"
"2024-09-16T03:03:41.138Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-16T13:00:00.000Z","16/09/2024, 20:00:00",1,"PG401"
"2024-09-16T03:03:41.136Z","Bangkok","BKK","Phuket","HKT","2024-09-16T14:00:00.000Z","16/09/2024, 21:00:00",1,"VZ308"
"2024-09-16T03:03:41.133Z","Dubai","DXB","Phuket","HKT","2024-09-16T13:00:00.000Z","16/09/2024, 20:00:00",1,"EK396"
"2024-09-16T03:03:41.133Z","Singapore","SIN","Phuket","HKT","2024-09-16T13:40:00.000Z","16/09/2024, 20:40:00",1,"3K537"
"2024-09-16T03:03:41.136Z","Bangkok","BKK","Phuket","HKT","2024-09-16T13:40:00.000Z","16/09/2024, 20:40:00",1,"TG211"
"2024-09-16T03:03:56.557Z","Sharjah","SHJ","Phuket","HKT","2024-09-17T00:55:00.000Z","17/09/2024, 07:55:00",2,"G9687"
"2024-09-16T03:03:56.559Z","Bangkok","BKK","Phuket","HKT","2024-09-16T16:59:00.000Z","16/09/2024, 23:59:00",1,"TG225"
"2024-09-16T03:03:56.563Z","Abu Dhabi","AUH","Phuket","HKT","2024-09-17T00:40:00.000Z","17/09/2024, 07:40:00",2,"EY430"
"2024-09-16T03:03:56.561Z","Bangkok","BKK","Phuket","HKT","2024-09-16T16:45:00.000Z","16/09/2024, 23:45:00",1,"VZ312"
"2024-09-16T03:03:56.560Z","Bangkok","DMK","Phuket","HKT","2024-09-16T14:55:00.000Z","16/09/2024, 21:55:00",1,"FD3013"
"2024-09-16T03:03:56.564Z","Doha","DOH","Phuket","HKT","2024-09-17T00:35:00.000Z","17/09/2024, 07:35:00",2,"QR842"
"2024-09-16T03:03:56.562Z","Seoul (Incheon)","ICN","Phuket","HKT","2024-09-16T15:00:00.000Z","16/09/2024, 22:00:00",1,"KE663"
"2024-09-16T03:03:56.563Z","Bangkok","BKK","Phuket","HKT","2024-09-16T16:15:00.000Z","16/09/2024, 23:15:00",1,"VZ316"
"2024-09-16T03:03:56.567Z","Hong Kong","HKG","Phuket","HKT","2024-09-16T15:45:00.000Z","16/09/2024, 22:45:00",1,"UO764"
"2024-09-16T03:03:56.566Z","Xi'an","XIY","Phuket","HKT","2024-09-16T16:05:00.000Z","16/09/2024, 23:05:00",1,"MU2081"
"2024-09-16T03:03:56.568Z","Shanghai","PVG","Phuket","HKT","2024-09-16T15:30:00.000Z","16/09/2024, 22:30:00",1,"HO1369"
"2024-09-16T03:03:56.569Z","Bangkok","BKK","Phuket","HKT","2024-09-16T14:45:00.000Z","16/09/2024, 21:45:00",1,"FD4112"
"2024-09-16T03:03:56.568Z","Guangzhou","CAN","Phuket","HKT","2024-09-16T14:55:00.000Z","16/09/2024, 21:55:00",1,"AQ1273"
"2024-09-16T03:03:56.566Z","Seoul (Incheon)","ICN","Phuket","HKT","2024-09-16T14:45:00.000Z","16/09/2024, 21:45:00",1,"LJ5"
"2024-09-16T03:03:56.565Z","Mumbai","BOM","Phuket","HKT","2024-09-16T16:05:00.000Z","16/09/2024, 23:05:00",1,"6E1911"
"2024-09-16T03:04:12.000Z","Bangkok","BKK","Phuket","HKT","2024-09-17T02:30:00.000Z","17/09/2024, 09:30:00",2,"PG271"
"2024-09-16T03:04:12.003Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T02:00:00.000Z","17/09/2024, 09:00:00",2,"PG251"
"2024-09-16T03:04:12.003Z","Bangkok","BKK","Phuket","HKT","2024-09-17T02:00:00.000Z","17/09/2024, 09:00:00",2,"TG289"
"2024-09-16T03:04:12.004Z","Singapore","SIN","Phuket","HKT","2024-09-17T02:10:00.000Z","17/09/2024, 09:10:00",2,"SQ726"
"2024-09-16T03:04:12.004Z","Chongqing","CKG","Phuket","HKT","2024-09-17T01:55:00.000Z","17/09/2024, 08:55:00",2,"3U3791"
"2024-09-16T03:04:12.002Z","Bangkok","DMK","Phuket","HKT","2024-09-17T01:40:00.000Z","17/09/2024, 08:40:00",2,"SL750"
"2024-09-16T03:04:12.007Z","New Delhi","DEL","Phuket","HKT","2024-09-17T01:10:00.000Z","17/09/2024, 08:10:00",2,"AI378"
"2024-09-16T03:04:12.006Z","Bangkok","DMK","Phuket","HKT","2024-09-17T02:00:00.000Z","17/09/2024, 09:00:00",2,"FD3029"
"2024-09-16T03:04:12.007Z","Tehran","IKA","Phuket","HKT","2024-09-17T01:25:00.000Z","17/09/2024, 08:25:00",2,"W557"
"2024-09-16T03:04:12.010Z","Sepang","KUL","Phuket","HKT","2024-09-17T00:55:00.000Z","17/09/2024, 07:55:00",2,"AK828"
"2024-09-16T03:04:12.006Z","Bangkok","DMK","Phuket","HKT","2024-09-17T01:50:00.000Z","17/09/2024, 08:50:00",2,"DD538"
"2024-09-16T03:04:12.007Z","Guangzhou","CAN","Phuket","HKT","2024-09-17T01:00:00.000Z","17/09/2024, 08:00:00",2,"9C8771"
"2024-09-16T03:04:12.009Z","Singapore","SIN","Phuket","HKT","2024-09-17T01:25:00.000Z","17/09/2024, 08:25:00",2,"TR658"
"2024-09-16T03:04:12.009Z","Moscow","SVO","Phuket","HKT","2024-09-17T01:30:00.000Z","17/09/2024, 08:30:00",2,"SU274"
"2024-09-16T03:04:12.009Z","Bangkok","BKK","Phuket","HKT","2024-09-17T01:30:00.000Z","17/09/2024, 08:30:00",2,"VZ314"
"2024-09-16T03:04:27.319Z","Ho Chi Minh City","SGN","Phuket","HKT","2024-09-17T03:55:00.000Z","17/09/2024, 10:55:00",2,"VJ809"
"2024-09-16T03:04:27.310Z","Bangalore","BLR","Phuket","HKT","2024-09-17T04:15:00.000Z","17/09/2024, 11:15:00",2,"6E1077"
"2024-09-16T03:04:27.317Z","Yekaterinburg","SVX","Phuket","HKT","2024-09-17T03:30:00.000Z","17/09/2024, 10:30:00",2,"SU626"
"2024-09-16T03:04:27.318Z","Hong Kong","HKG","Phuket","HKT","2024-09-17T03:50:00.000Z","17/09/2024, 10:50:00",2,"CX771"
"2024-09-16T03:04:27.319Z","Hong Kong","HKG","Phuket","HKT","2024-09-17T03:30:00.000Z","17/09/2024, 10:30:00",2,"UO760"
"2024-09-16T03:04:27.321Z","Hat Yai / Songkhla","HDY","Phuket","HKT","2024-09-17T03:15:00.000Z","17/09/2024, 10:15:00",2,"PG299"
"2024-09-16T03:04:27.313Z","Bangkok","DMK","Phuket","HKT","2024-09-17T03:55:00.000Z","17/09/2024, 10:55:00",2,"DD522"
"2024-09-16T03:04:27.313Z","Singapore","SIN","Phuket","HKT","2024-09-17T03:50:00.000Z","17/09/2024, 10:50:00",2,"SQ728"
"2024-09-16T03:04:27.311Z","Muscat","MCT","Phuket","HKT","2024-09-17T03:20:00.000Z","17/09/2024, 10:20:00",2,"OV481"
"2024-09-16T03:04:27.312Z","Bangkok","BKK","Phuket","HKT","2024-09-17T02:35:00.000Z","17/09/2024, 09:35:00",2,"TG201"
"2024-09-16T03:04:27.312Z","Bangkok","BKK","Phuket","HKT","2024-09-17T04:00:00.000Z","17/09/2024, 11:00:00",2,"TG285"
"2024-09-16T03:04:27.316Z","Mumbai","BOM","Phuket","HKT","2024-09-17T03:05:00.000Z","17/09/2024, 10:05:00",2,"6E1071"
"2024-09-16T03:04:27.315Z","Bangkok","DMK","Phuket","HKT","2024-09-17T04:10:00.000Z","17/09/2024, 11:10:00",2,"FD3037"
"2024-09-16T03:04:27.315Z","Sepang","KUL","Phuket","HKT","2024-09-17T04:10:00.000Z","17/09/2024, 11:10:00",2,"AK832"
"2024-09-16T03:04:27.316Z","Sepang","KUL","Phuket","HKT","2024-09-17T02:45:00.000Z","17/09/2024, 09:45:00",2,"MH786"
"2024-09-16T03:04:42.709Z","Tel Aviv","TLV","Phuket","HKT","2024-09-17T05:10:00.000Z","17/09/2024, 12:10:00",2,"LY87"
"2024-09-16T03:04:42.707Z","Perth","PER","Phuket","HKT","2024-09-17T06:30:00.000Z","17/09/2024, 13:30:00",2,"JQ71"
"2024-09-16T03:04:42.708Z","Dubai","DXB","Phuket","HKT","2024-09-17T05:00:00.000Z","17/09/2024, 12:00:00",2,"EK378"
"2024-09-16T03:04:42.708Z","New Delhi","DEL","Phuket","HKT","2024-09-17T05:30:00.000Z","17/09/2024, 12:30:00",2,"6E1073"
"2024-09-16T03:04:42.709Z","Shanghai","PVG","Phuket","HKT","2024-09-17T05:10:00.000Z","17/09/2024, 12:10:00",2,"9C8521"
"2024-09-16T03:04:42.705Z","Hangzhou","HGH","Phuket","HKT","2024-09-17T08:00:00.000Z","17/09/2024, 15:00:00",2,"CA717"
"2024-09-16T04:12:48.465Z","Dusseldorf","DUS","Amsterdam","AMS","2024-09-16T05:15:00.000Z","16/09/2024, 07:15:00",1,"ZQ1796"
"2024-09-16T04:13:04.962Z","Bremen","BRE","Amsterdam","AMS","2024-09-16T05:15:00.000Z","16/09/2024, 07:15:00",1,"ZQ1760"
"2024-09-16T04:13:20.928Z","Stavanger","SVG","Amsterdam","AMS","2024-09-16T05:50:00.000Z","16/09/2024, 07:50:00",1,"KL1172"
"2024-09-16T04:13:20.926Z","Strasbourg","SXB","Amsterdam","AMS","2024-09-16T06:05:00.000Z","16/09/2024, 08:05:00",1,"8R6768"
"2024-09-16T04:13:20.927Z","Nantes","NTE","Amsterdam","AMS","2024-09-16T05:55:00.000Z","16/09/2024, 07:55:00",1,"KL1418"
"2024-09-16T04:13:20.929Z","EuroAirport (Basel)","BSL","Amsterdam","AMS","2024-09-16T05:45:00.000Z","16/09/2024, 07:45:00",1,"KL1942"
"2024-09-16T04:13:37.572Z","Birmingham","BHX","Amsterdam","AMS","2024-09-16T06:10:00.000Z","16/09/2024, 08:10:00",1,"KL1040"
"2024-09-16T04:13:37.574Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-16T06:10:00.000Z","16/09/2024, 08:10:00",1,"KL1814"
"2024-09-16T04:13:37.575Z","Norwich","NWI","Amsterdam","AMS","2024-09-16T06:00:00.000Z","16/09/2024, 08:00:00",1,"KL1054"
"2024-09-16T04:13:37.575Z","Manchester","MAN","Amsterdam","AMS","2024-09-16T06:15:00.000Z","16/09/2024, 08:15:00",1,"KL1028"
"2024-09-16T04:13:37.575Z","London","LTN","Amsterdam","AMS","2024-09-16T06:15:00.000Z","16/09/2024, 08:15:00",1,"U22511"
"2024-09-16T04:13:53.419Z","Oslo","OSL","Amsterdam","AMS","2024-09-16T06:20:00.000Z","16/09/2024, 08:20:00",1,"KL1196"
"2024-09-16T04:13:53.420Z","Dublin","DUB","Amsterdam","AMS","2024-09-16T06:30:00.000Z","16/09/2024, 08:30:00",1,"KL1134"
"2024-09-16T04:13:53.421Z","Blagnac","TLS","Amsterdam","AMS","2024-09-16T06:20:00.000Z","16/09/2024, 08:20:00",1,"KL1448"
"2024-09-16T04:13:53.423Z","Newcastle upon Tyne","NCL","Amsterdam","AMS","2024-09-16T06:25:00.000Z","16/09/2024, 08:25:00",1,"KL952"
"2024-09-16T04:13:53.424Z","Milan","LIN","Amsterdam","AMS","2024-09-16T06:25:00.000Z","16/09/2024, 08:25:00",1,"KL1612"
"2024-09-16T04:13:53.421Z","London","LGW","Amsterdam","AMS","2024-09-16T06:20:00.000Z","16/09/2024, 08:20:00",1,"U28672"
"2024-09-16T04:13:53.422Z","Gdansk","GDN","Amsterdam","AMS","2024-09-16T06:20:00.000Z","16/09/2024, 08:20:00",1,"KL1302"
"2024-09-16T04:13:53.423Z","Munich","MUC","Amsterdam","AMS","2024-09-16T06:10:00.000Z","16/09/2024, 08:10:00",1,"EN8380"
"2024-09-16T04:13:53.425Z","Kingston upon Hull","HUY","Amsterdam","AMS","2024-09-16T06:10:00.000Z","16/09/2024, 08:10:00",1,"T3970"
"2024-09-16T04:13:53.426Z","Zagreb","ZAG","Amsterdam","AMS","2024-09-16T06:25:00.000Z","16/09/2024, 08:25:00",1,"KL1964"
"2024-09-16T04:14:09.908Z","Aberdeen","ABZ","Amsterdam","AMS","2024-09-16T06:35:00.000Z","16/09/2024, 08:35:00",1,"KL910"
"2024-09-16T04:14:09.910Z","Paris","CDG","Amsterdam","AMS","2024-09-16T06:35:00.000Z","16/09/2024, 08:35:00",1,"AF1240"
"2024-09-16T04:14:09.906Z","Barcelona","BCN","Amsterdam","AMS","2024-09-16T06:35:00.000Z","16/09/2024, 08:35:00",1,"KL1510"
"2024-09-16T04:14:09.910Z","Budapest","BUD","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1362"
"2024-09-16T04:14:09.908Z","Nice","NCE","Amsterdam","AMS","2024-09-16T06:30:00.000Z","16/09/2024, 08:30:00",1,"KL1472"
"2024-09-16T04:14:09.909Z","Edinburgh","EDI","Amsterdam","AMS","2024-09-16T06:35:00.000Z","16/09/2024, 08:35:00",1,"KL922"
"2024-09-16T04:14:09.910Z","Marseille","MRS","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1464"
"2024-09-16T04:14:09.913Z","Minneapolis","MSP","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"DL160"
"2024-09-16T04:14:09.913Z","Munich","MUC","Amsterdam","AMS","2024-09-16T06:30:00.000Z","16/09/2024, 08:30:00",1,"KL1848"
"2024-09-16T04:14:09.912Z","Liverpool","LPL","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"U23441"
"2024-09-16T04:14:09.912Z","Zurich","ZRH","Amsterdam","AMS","2024-09-16T06:35:00.000Z","16/09/2024, 08:35:00",1,"KL1916"
"2024-09-16T04:14:09.912Z","West Yorkshire","LBA","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1018"
"2024-09-16T04:14:25.800Z","Vienna","VIE","Amsterdam","AMS","2024-09-16T06:45:00.000Z","16/09/2024, 08:45:00",1,"KL1900"
"2024-09-16T04:14:25.803Z","Portland","PDX","Amsterdam","AMS","2024-09-16T07:15:00.000Z","16/09/2024, 09:15:00",1,"DL178"
"2024-09-16T04:14:25.802Z","Rome","FCO","Amsterdam","AMS","2024-09-16T06:50:00.000Z","16/09/2024, 08:50:00",1,"KL1600"
"2024-09-16T04:14:25.801Z","Cork","ORK","Amsterdam","AMS","2024-09-16T06:45:00.000Z","16/09/2024, 08:45:00",1,"EI840"
"2024-09-16T04:14:25.804Z","Brussels","BRU","Amsterdam","AMS","2024-09-16T06:50:00.000Z","16/09/2024, 08:50:00",1,"KL1702"
"2024-09-16T04:14:25.802Z","London","LHR","Amsterdam","AMS","2024-09-16T06:50:00.000Z","16/09/2024, 08:50:00",1,"KL1000"
"2024-09-16T04:14:25.805Z","Balice","KRK","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1322"
"2024-09-16T04:14:25.807Z","Glasgow","GLA","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL934"
"2024-09-16T04:14:25.807Z","Bristol","BRS","Amsterdam","AMS","2024-09-16T06:45:00.000Z","16/09/2024, 08:45:00",1,"KL1074"
"2024-09-16T04:14:25.806Z","Alesund","AES","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1156"
"2024-09-16T04:14:25.807Z","Florence (Firenze)","FLR","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1650"
"2024-09-16T04:14:25.804Z","Manises","VLC","Amsterdam","AMS","2024-09-16T06:55:00.000Z","16/09/2024, 08:55:00",1,"KL1530"
"2024-09-16T04:14:25.805Z","Stockholm","ARN","Amsterdam","AMS","2024-09-16T06:40:00.000Z","16/09/2024, 08:40:00",1,"KL1214"
"2024-09-16T04:14:41.718Z","Vienna","VIE","Amsterdam","AMS","2024-09-16T07:05:00.000Z","16/09/2024, 09:05:00",1,"OS371"
"2024-09-16T04:14:41.717Z","Cork","ORK","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"KL1126"
"2024-09-16T04:14:41.718Z","Tallinn","TLL","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"BT857"
"2024-09-16T04:14:41.719Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"LH986"
"2024-09-16T04:14:41.720Z","Inverness","INV","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"KL900"
"2024-09-16T04:14:41.724Z","Split","SPU","Amsterdam","AMS","2024-09-16T07:05:00.000Z","16/09/2024, 09:05:00",1,"KL1970"
"2024-09-16T04:14:41.723Z","Geneva","GVA","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"KL1928"
"2024-09-16T04:14:41.723Z","Dusseldorf","DUS","Amsterdam","AMS","2024-09-16T07:05:00.000Z","16/09/2024, 09:05:00",1,"KL1798"
"2024-09-16T04:14:41.723Z","RIGA","RIX","Amsterdam","AMS","2024-09-16T07:05:00.000Z","16/09/2024, 09:05:00",1,"BT617"
"2024-09-16T04:14:41.721Z","Boston","BOS","Amsterdam","AMS","2024-09-16T07:10:00.000Z","16/09/2024, 09:10:00",1,"KL618"
"2024-09-16T04:14:41.722Z","New Delhi","DEL","Amsterdam","AMS","2024-09-16T07:35:00.000Z","16/09/2024, 09:35:00",1,"KL872"
"2024-09-16T04:14:41.721Z","Dublin","DUB","Amsterdam","AMS","2024-09-16T06:55:00.000Z","16/09/2024, 08:55:00",1,"EI602"
"2024-09-16T04:14:41.719Z","Bilbao / Bilbo","BIO","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"KL1524"
"2024-09-16T04:14:41.724Z","Zurich","ZRH","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"LX724"
"2024-09-16T04:14:41.720Z","Sofia","SOF","Amsterdam","AMS","2024-09-16T07:00:00.000Z","16/09/2024, 09:00:00",1,"FB461"
"2024-09-16T04:14:57.752Z","Dublin","DUB","Amsterdam","AMS","2024-09-16T07:35:00.000Z","16/09/2024, 09:35:00",1,"FR420"
"2024-09-16T04:14:57.755Z","London","LCY","Amsterdam","AMS","2024-09-16T07:20:00.000Z","16/09/2024, 09:20:00",1,"CJ8497"
"2024-09-16T04:14:57.753Z","Aguadilla","BQN","Amsterdam","AMS","2024-09-16T08:10:00.000Z","16/09/2024, 10:10:00",1,"EK9916"
"2024-09-16T04:14:57.754Z","San Francisco","SFO","Amsterdam","AMS","2024-09-16T08:20:00.000Z","16/09/2024, 10:20:00",1,"UA968"
"2024-09-16T04:14:57.754Z","Warsaw","WAW","Amsterdam","AMS","2024-09-16T07:35:00.000Z","16/09/2024, 09:35:00",1,"LO265"
"2024-09-16T04:14:57.755Z","Manchester","MAN","Amsterdam","AMS","2024-09-16T07:25:00.000Z","16/09/2024, 09:25:00",1,"U22161"
"2024-09-16T04:14:57.755Z","Vantaa","HEL","Amsterdam","AMS","2024-09-16T07:45:00.000Z","16/09/2024, 09:45:00",1,"AY1301"
"2024-09-16T04:14:57.756Z","London","LHR","Amsterdam","AMS","2024-09-16T07:05:00.000Z","16/09/2024, 09:05:00",1,"BA428"
"2024-09-16T04:14:57.757Z","Belgrade","BEG","Amsterdam","AMS","2024-09-16T07:10:00.000Z","16/09/2024, 09:10:00",1,"JU260"
"2024-09-16T04:14:57.758Z","Dubai","DXB","Amsterdam","AMS","2024-09-16T07:20:00.000Z","16/09/2024, 09:20:00",1,"EK145"
"2024-09-16T04:14:57.756Z","Vilnius","VNO","Amsterdam","AMS","2024-09-16T07:20:00.000Z","16/09/2024, 09:20:00",1,"BT961"
"2024-09-16T04:14:57.759Z","New York","JFK","Amsterdam","AMS","2024-09-16T07:15:00.000Z","16/09/2024, 09:15:00",1,"DL48"
"2024-09-16T04:14:57.760Z","London","LTN","Amsterdam","AMS","2024-09-16T07:15:00.000Z","16/09/2024, 09:15:00",1,"U22513"
"2024-09-16T04:15:13.676Z","Barcelona","BCN","Amsterdam","AMS","2024-09-16T07:45:00.000Z","16/09/2024, 09:45:00",1,"VY8300"
"2024-09-16T04:15:13.677Z","Francisco Sa Carneiro Int.","OPO","Amsterdam","AMS","2024-09-16T08:00:00.000Z","16/09/2024, 10:00:00",1,"KL1570"
"2024-09-16T04:15:13.681Z","Paris","CDG","Amsterdam","AMS","2024-09-16T07:40:00.000Z","16/09/2024, 09:40:00",1,"AF1340"
"2024-09-16T04:15:13.679Z","London","LGW","Amsterdam","AMS","2024-09-16T08:00:00.000Z","16/09/2024, 10:00:00",1,"A02540"
"2024-09-16T04:15:13.678Z","Nairobi","NBO","Amsterdam","AMS","2024-09-16T07:40:00.000Z","16/09/2024, 09:40:00",1,"SQ7343"
"2024-09-16T04:15:13.676Z","New York","JFK","Amsterdam","AMS","2024-09-16T07:20:00.000Z","16/09/2024, 09:20:00",1,"B62288"
"2024-09-16T04:15:13.674Z","Madrid","MAD","Amsterdam","AMS","2024-09-16T07:40:00.000Z","16/09/2024, 09:40:00",1,"UX1091"
"2024-09-16T04:15:13.678Z","London","LCY","Amsterdam","AMS","2024-09-16T07:55:00.000Z","16/09/2024, 09:55:00",1,"KL978"
"2024-09-16T04:15:13.677Z","Copenhagen","CPH","Amsterdam","AMS","2024-09-16T07:45:00.000Z","16/09/2024, 09:45:00",1,"SK2551"
"2024-09-16T04:15:13.679Z","Oslo","OSL","Amsterdam","AMS","2024-09-16T08:00:00.000Z","16/09/2024, 10:00:00",1,"SK821"
"2024-09-16T04:15:13.675Z","Paris","CDG","Amsterdam","AMS","2024-09-16T08:00:00.000Z","16/09/2024, 10:00:00",1,"KL1402"
"2024-09-16T04:15:13.681Z","Hamburg","HAM","Amsterdam","AMS","2024-09-16T07:40:00.000Z","16/09/2024, 09:40:00",1,"KL1752"
